original,correction
මුට්ටිය,මුට්ටිය
මුද්‍රණය,මුද්‍රණය
මුද්‍රණයන්ත්‍රය,මුද්‍රණ යන්ත්‍රය
මුරගලය,මුරගල ය
මුලය,මුල ය
මුල්විය,මුල් විය
මුල්‍ය,මූල්‍ය
මුල්‍යමය,මූල්‍යමය
මුලිකත්වය,මූලිකත්වය
මුස්ලිම්නීතිය,මුස්ලිම් නීතිය
මුසාවාදය,මුසාවාදය
මුහුණදිය,මුහුණ දිය
මූර්තිය,මූර්තිය
මූලධර්මය,මූලධර්මය
මූලධර්මවාදය,මූලධර්මවාදය
මූලපරියාය,මූලපරියාය
මූලය,මූලය
මූලස්ථානය,මූලස්ථානය
මූල්‍ය,මූල්‍ය
මූල්‍යමය,මූල්‍යමය
මූලාරම්භය,මූලාරම්භය
මූලාශ්‍රමය,මූලාශ්‍රමය
මූලාශ්‍රය,මූලාශ්‍රය
මූලිකත්වය,මූලිකත්වය
මූලිකය,මූලිකය
මූළමර්මය,මූලමර්මය
මෘතශරීරය,මෘතශරීරය
මෘදුකාංගමය,මෘදුකාංගමය
මෘදුකාංගය,මෘදුකාංගය
මෙකලය,මෙකල ය
මෙතුමිය,මෙතුමිය
මෙනවිය,මෙනවිය
මෙපරිදිය,මෙපරිදි ය
මෙය,මෙය
මෙසේය,මෙසේ ය
මෙහෙණිය,මෙහෙණිය
මෙහෙය,මෙහෙය
මෙහෙයවීය,මෙහෙයවී ය
මේකට්ටිය,මේ කට්ටිය
මේකය,මේක ය
මේකලබලය,මේ කලබලය
මේකල්ලිය,මේ කල්ලිය
මේකවිය,මේ කවිය
මේක්ෂේත්‍රය,මේ ක්ෂේත්‍රය
මේක්‍රමය,මේ ක්‍රමය
මේක්‍රියාවලිය,මේ ක්‍රියාවලිය
මේකාන්සිය,මේ කාන්සිය
මේකාමය,මේ කාමය
මේකාරණය,මේ කාරණය
මේකාර්යය,මේ කාර්යය
මේකාලය,මේ කාලය
මේකුණුකය,මේ කුණු කය
මේකුතුහලය,මේ කුතුහලය
මේකෘතිය,මේ කෘතිය
මේකොම්පියුටරය,මේ කොම්පියුටරය
මේකෝණය,මේ කෝණය
මේකෞතුකාගාරය,මේ කෞතුකාගාරය
මේඝිය,මේඝිය
මේය,මෙය
මෛත්‍රිය,මෛත්‍රිය
මෛත්‍රීය,මෛත්‍රිය
මෛත්‍රෙය,මෛත්‍රෙය
මොලය,මොළය
මොළය,මොළය
මෝක්ෂය,මෝක්ෂය
මෝඩය,මෝඩයා
මෝය,මෝය
මෝරීය,මෝරීය
මෝස්තරය,මෝස්තරය
මෝහනය,මෝහනය
මෝහය,මෝහය
මෝහාදිය,මෝහාදිය
මෞර්ය,මෞර්ය
මෞරිය,මෞරිය
ඹය,ඔය
ය,ය
යක්දෙස්සිය,යක්දෙස්සිය
යක්ෂණිය,යක්ෂණිය
යක්ෂය,යක්ෂය
යකෝපැය,යකෝ පැය
යටත්වය,යටත්වය
යටතේය,යටතේ ය
යතාර්ථය,යථාර්ථය
යතුය,යුතු ය
යතුරුකරණය,යතුරුකරණය
යතුරුපැදිය,යතුරුපැදිය
යථාර්තය,යථාර්ථය
යථාර්ථය,යථාර්ථය
යථාර්ථවාදය,යථාර්ථවාදය
යථාවබෝධය,යථාවබෝධය
යනවාය,යනවා ය
යන්ත්‍රය,යන්ත්‍රය
යන්නටය,යන්නට ය
යන්නය,යන්න ය
යන්නීය,යන්නී ය
යන්නේය,යන්නේ ය
යනාදිය,යනාදිය
යල්පැනගිය,යල්පැන ගිය
යහපාලනය,යහපාලනය
යාගය,යාගය
යානය,යානය
යාන්ඔය,යාන්ඔය
යාන්ත්‍රණය,යාන්ත්‍රණය
යාන්ත්‍රීකරණය,යාන්ත්‍රීකරණය
යාපනය,යාපනය
යාමටය,යාමට ය
යාමය,යාමය
යාමේකාර්යය,යාමේ කාර්යය
යාය,යාය
යායුතුය,යා යුතු ය
යාළුවනේසේවය,යාළුවනේ සේවය
යැපුණේය,යැපුණේ ය
යැමය,යෑම ය
යැවිය,යැවිය
යැවීය,යැවී ය
යුක්තය,යුක්ත ය
යුක්තිය,යුක්තිය
යුක්‍රේනය,යුක්රේනය
යුගය,යුගය
යුගයටය,යුගයට ය
යුගලය,යුගලය
යුත්තාහුය,යුත්තාහු ය
යුත්තේමය,යුත්තේ ම ය
යුත්තේය,යුත්තේ ය
යුතුමය,යුතු ම ය
යුතුය,යුතු ය
යුතුවිය,යුතු විය
යුදඟනාවේය,යුදඟනාවේ ය
යුදමය,යුදමය
යුද්දය,යුද්ධය
යුද්ධමය,යුද්ධමය
යුද්ධය,යුද්ධය
යුනිකේතය,යුනිකේතය
යුරෝපය,යුරෝපය
යුරෝපීය,යුරෝපීය
යුවතිය,යුවතිය
යෙදවිය,යෙදවිය
යෙදිය,යෙදිය
යෙදීමටය,යෙදීමට ය
යෙදීමය,යෙදීම ය
යෙදීය,යෙදී ය
යෙදුණාය,යෙදුණා ය
යෙහෙලිය,යෙහෙළිය
යෙහෙළිය,යෙහෙළිය
යොදය,යොදය
යොමුකරලීමය,යොමුකරලීම ය
යොමුවන්නේය,යොමුවන්නේ ය
යොමුවිය,යොමු විය
යෝගය,යෝගය
යෝග්‍ය,යෝග්‍ය
යෝජිතය,යෝජිත ය
යෝනිය,යෝනිය
යෝනිසෝමනසිකාරය,යෝනිසෝමනසිකාරය
යෞවනිය,යෞවනිය
රංගනය,රංගනය
රංගයෝජය,රංගයෝජය
රංඟනය,රංගනය
රක්ෂණය,රක්ෂණය
රක්ෂිතය,රක්ෂිතය
රකාරංශය,රකාරංශය
රචනය,රචනය
රචනාය,රචනා ය
රජතුමාය,රජතුමා ය
රජය,රජය
රජුය,රජු ය
රටකය,රටක ය
රටාවය,රටාව ය
රත්නත්‍රය,රත්නත්‍රය
රත්නප්‍රිය,රත්නප්‍රිය
රත්නය,රත්නය
රථය,රථය
රන්සිවිගෙය,රන්සිවිගෙය
රමණීය,රමණීය
රමණීයත්වය,රමණීයත්වය
රමනීයත්වය,රමණීයත්වය
රම්‍ය,රම්‍ය
රශ්මිය,රශ්මිය
රශිමිය,රශ්මිය
රසඥතාවය,රසඥතාවය
රසදිය,රසදිය
රසය,රසය
රසවාහිනිය,රසවාහිනිය
රසවින්දනය,රසවින්දනය
රස්නය,රස්නය
රසායනය,රසායනය
රසායනාගාරය,රසායනාගාරය
රසායනිකය,රසායනිකය
රසාස්වාදය,රසාස්වාදය
රසිකත්වය,රසිකත්වය
රහස්‍ය,රහස්‍ය
රහිතවය,රහිත ව ය
රාක්කය,රාක්කය
රාගය,රාගය
රාගානුසය,රාගානුසය
රාජකාරිමය,රාජකාරීමය
රාජකාරිය,රාජකාරිය
රාජකාරීය,රාජකාරිය
රාජකීය,රාජකීය
රාජගෘහය,රාජගෘහය
රාජදානිය,රාජධානිය
රාජධානිය,රාජධානිය
රාජපක්ෂය,රාජපක්ෂ ය
රාජමාලිගය,රාජ මාලිගය
රාජසිංහවිද්‍යාලය,රාජසිංහ විද්‍යාලය
රාජසූරිය,රාජසූරිය
රාජ්‍ය,රාජ්‍ය
රාජ්‍යකරණය,රාජ්‍යකරණය
රාජ්‍යත්වය,රාජ්‍යත්වය
රාජ්‍යය,රාජ්‍යය
රාත්‍රිය,රාත්‍රිය
රාමායනය,රාමායණය
රාවය,රාවය
රාසීය,රාසීය
රැකවරණය,රැකවරණය
රැකිය,රැකිය
රැගෙනය,රැගෙන ය
රැජිනිය,රැජිණිය
රැය,රැය
රැළිය,රැළිය
රෑපවාහිනිය,රූපවාහිනිය
රිංගවීමය,රිංගවීම ය
රික්තකය,රික්තකය
රිද්මය,රිද්මය
රිය,රිය
රුචිය,රුචිය
රුධිරය,රුධිරය
රුපය,රූපය
රුපවහිනිය,රූපවාහිනිය
රූපකය,රූපකය
රූපය,රූපය
රූපලාවණ්‍ය,රූපලාවණ්‍ය
රූපලාවන්‍ය,රූපලාවණ්‍ය
